id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00010104658,CCMSLIB00010104412,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010105654,CCMSLIB00010112290,0.0,0.1538461538461538,0.0040867826770953,0.0454545454545454,45,0.0
CCMSLIB00010108129,CCMSLIB00010122266,0.0,0.0,0.0,0.0,14,0.0
CCMSLIB00010107045,CCMSLIB00010106806,0.0,0.0,0.0,0.0,26,0.0
CCMSLIB00010103346,CCMSLIB00010103017,1.0,1.0,0.6595728401540798,1.0,7,0.1699858014427824
CCMSLIB00010126526,CCMSLIB00010103358,0.0,0.25,0.0497872177291437,0.3333333333333333,7,0.0
CCMSLIB00010102231,CCMSLIB00010124217,1.0,1.0,0.8879036612629467,1.0,13,0.487142820783355
CCMSLIB00010103201,CCMSLIB00010102980,0.0,0.2,0.0307726252660332,0.375,9,0.0
CCMSLIB00010116760,CCMSLIB00010108890,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010110048,CCMSLIB00010109607,0.0,0.5454545454545454,0.6287168212529031,0.9166666666666666,25,0.0044992681219038
CCMSLIB00010103094,CCMSLIB00010125383,0.0,0.4,0.2862787455278054,0.75,9,0.0
CCMSLIB00010116978,CCMSLIB00010116832,0.0,0.6,0.525329047266517,0.6086956521739131,24,0.0
CCMSLIB00010112194,CCMSLIB00010123275,0.0,0.8571428571428571,0.7866670545927439,0.0,12,0.0
CCMSLIB00010115175,CCMSLIB00010103956,0.0,0.3333333333333333,0.2576288133867749,0.3703703703703703,28,0.0
CCMSLIB00010126034,CCMSLIB00010119538,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010114726,CCMSLIB00010103599,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00010124840,CCMSLIB00010112789,0.0,0.9285714285714286,0.8989529709045051,0.8928571428571429,29,0.0039132564299355
CCMSLIB00010124746,CCMSLIB00010125773,0.0,0.9285714285714286,0.9259610841213752,0.25,29,0.0
CCMSLIB00010106133,CCMSLIB00010107709,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010108505,CCMSLIB00010121649,0.0,0.0,0.0,0.0,26,0.0
CCMSLIB00010103937,CCMSLIB00010114892,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010119692,CCMSLIB00010111074,0.0,0.25,0.0497871430484851,0.8181818181818182,12,0.0
CCMSLIB00010121264,CCMSLIB00010126529,0.0,0.0,6.440149816927911e-05,0.0,9,0.0
CCMSLIB00010105429,CCMSLIB00010115781,0.0,0.0,0.0,0.0,15,0.0
CCMSLIB00010122072,CCMSLIB00010108954,0.0,0.9166666666666666,0.9526559845730151,0.9545454545454546,23,0.018505048017787
CCMSLIB00010111261,CCMSLIB00010112280,0.0,0.8666666666666667,0.8574039293072325,0.7931034482758621,30,0.0
CCMSLIB00010118029,CCMSLIB00010105782,0.0,0.2222222222222222,0.0179353963169635,0.125,17,0.0
CCMSLIB00010103169,CCMSLIB00010103117,0.0,0.5,0.3678795637979022,0.0,12,0.0
CCMSLIB00010103167,CCMSLIB00010102977,0.0,0.1666666666666666,0.3248496646165514,0.9090909090909092,12,0.0666196284069653
CCMSLIB00010117214,CCMSLIB00010118870,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010115982,CCMSLIB00010106598,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010103210,CCMSLIB00010126566,0.0,0.2857142857142857,0.3487518010188559,0.1111111111111111,10,0.0
CCMSLIB00010115993,CCMSLIB00010103608,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010121266,CCMSLIB00010107449,0.0,0.1666666666666666,0.0067379806888709,0.3333333333333333,13,0.0
CCMSLIB00010120471,CCMSLIB00010123648,1.0,1.0,0.6151397788580335,1.0,22,0.4479526571195311
CCMSLIB00010113288,CCMSLIB00010111410,0.0,0.0,0.0,0.0,27,0.0
CCMSLIB00010126748,CCMSLIB00010112104,0.0,0.4444444444444444,0.2893044865057052,0.3888888888888889,19,0.0
CCMSLIB00010106136,CCMSLIB00010117369,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010103734,CCMSLIB00010114785,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010118145,CCMSLIB00010106388,0.0,0.1875,0.0131237476934454,0.0,28,0.0
CCMSLIB00010103173,CCMSLIB00010126524,0.0,0.5,0.3678795637979022,0.0,12,0.0
CCMSLIB00010102913,CCMSLIB00010109480,0.0,0.0,0.0007324863109371,0.0,8,0.0
CCMSLIB00010104371,CCMSLIB00010107851,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010122390,CCMSLIB00010112473,0.0,0.1538461538461538,0.0040867826770953,0.0,26,0.0
CCMSLIB00010108324,CCMSLIB00010105270,1.0,1.0,1.0,1.0,26,0.0127689122661161
CCMSLIB00010115375,CCMSLIB00010115545,0.0,0.6923076923076923,0.5854165356427883,0.28,26,0.0
CCMSLIB00010105247,CCMSLIB00010106109,0.0,0.5,0.1603930953585852,0.1764705882352941,18,0.0
CCMSLIB00010102099,CCMSLIB00010102225,0.0,0.2,0.2522075859235292,0.2222222222222222,10,0.0
CCMSLIB00010104179,CCMSLIB00010105042,0.0,0.3333333333333333,0.3518814062078291,0.9,21,0.0292384861979538
